year,month,country_1,admin1,location,infra_cate,infra,sub_event_,damage_inf,severity_i,notes,fatalities,actor1,assoc_acto,inter1,actor2,assoc_ac_1,inter2,latitude,longitude,coordinate,source,radio,mcc,net,area,distance_to_event_m
2021,2,Burkina Faso,Sahel,Tongomayel,communications,antenna,Looting/property destruction,sabotage_removed,unknown,"Looting: On 27 February 2021, presumed JNIM militants removed a generator from a telecommunications antenna in Tongomayel (Tongomayel, Soum).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,14.0664,-1.4817,"14.0664,-1.4817",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,,,,,
2022,2,Burkina Faso,Boucle du Mouhoun,Soukui,communications,antenna,Looting/property destruction,sabotage,unknown,"Property destruction: On 3 February 2022, presumed JNIM militants sabotaged a telecommunications antenna in the village of Soukui (Dedougou, Mouhoun).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.6004,-3.472,"12.6004,-3.472",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,,,,,
2022,2,Burkina Faso,Boucle du Mouhoun,Soukui,communications,antenna,Looting/property destruction,sabotage,unknown,"Property destruction: On 3 February 2022, presumed JNIM militants sabotaged a telecommunications antenna in the village of Soukui (Dedougou, Mouhoun).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.6004,-3.472,"12.6004,-3.472",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,,,,,
2022,2,Burkina Faso,Boucle du Mouhoun,Soukui,communications,antenna,Looting/property destruction,sabotage,unknown,"Property destruction: On 3 February 2022, presumed JNIM militants sabotaged a telecommunications antenna in the village of Soukui (Dedougou, Mouhoun).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.6004,-3.472,"12.6004,-3.472",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,,,,,
2022,7,Burkina Faso,Est,Natiaboani,communications,antenna,Looting/property destruction,sabotage,unknown,"Property destruction: On 26 July 2022, overnight presumed JNIM militants sabotaged a telecommunications antenna near the village of Natiaboani (Fada Ngourma, Gourma).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,11.703,0.505,"11.703,0.505",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,,,,,
2022,7,Burkina Faso,Est,Natiaboani,communications,antenna,Looting/property destruction,sabotage,unknown,"Property destruction: On 26 July 2022, overnight presumed JNIM militants sabotaged a telecommunications antenna near the village of Natiaboani (Fada Ngourma, Gourma).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,11.703,0.505,"11.703,0.505",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,,,,,
2022,7,Burkina Faso,Est,Natiaboani,communications,antenna,Looting/property destruction,sabotage,unknown,"Property destruction: On 26 July 2022, overnight presumed JNIM militants sabotaged a telecommunications antenna near the village of Natiaboani (Fada Ngourma, Gourma).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,11.703,0.505,"11.703,0.505",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,,,,,
2022,10,Burkina Faso,Nord,Leba,communications,antenna,Looting/property destruction,arson,partially burned,"Property destruction: On 12 October 2022, presumed JNIM militants burned the generator of a telecommunications antenna and vandalized a school in the village of Leba (Leba, Zondoma).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,13.3857,-2.3476,"13.3857,-2.3476",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613.0,1.0,30.0,3613.2932879880514
2022,10,Burkina Faso,Nord,Leba,communications,antenna,Looting/property destruction,arson,partially burned,"Property destruction: On 12 October 2022, presumed JNIM militants burned the generator of a telecommunications antenna and vandalized a school in the village of Leba (Leba, Zondoma).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,13.3857,-2.3476,"13.3857,-2.3476",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613.0,1.0,30.0,3928.735699912421
2022,10,Burkina Faso,Nord,Leba,communications,antenna,Looting/property destruction,arson,partially burned,"Property destruction: On 12 October 2022, presumed JNIM militants burned the generator of a telecommunications antenna and vandalized a school in the village of Leba (Leba, Zondoma).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,13.3857,-2.3476,"13.3857,-2.3476",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613.0,1.0,30.0,4754.300244221607
2021,8,Burkina Faso,Sahel,Mansila,communications,antenna,Looting/property destruction,ransacking,unknown,"Property destruction: On 6 August 2021, presumed JNIM militants vandalized a telecommunications antenna in the commune of Mansila (Mansila, Yagha).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,13.165,0.639,"13.165,0.639",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,,,,,
2021,8,Burkina Faso,Sahel,Mansila,communications,antenna,Looting/property destruction,ransacking,unknown,"Property destruction: On 6 August 2021, presumed JNIM militants vandalized a telecommunications antenna in the commune of Mansila (Mansila, Yagha).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,13.165,0.639,"13.165,0.639",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,,,,,
2021,8,Burkina Faso,Sahel,Mansila,communications,antenna,Looting/property destruction,ransacking,unknown,"Property destruction: On 6 August 2021, presumed JNIM militants vandalized a telecommunications antenna in the commune of Mansila (Mansila, Yagha).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,13.165,0.639,"13.165,0.639",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,,,,,
2022,10,Burkina Faso,Sud-Ouest,Nahirindon,communications,antenna,Looting/property destruction,ransacking,unknown,"Property destruction: On 6 October 2022, presumed JNIM militants vandalized telecommunications antennas in the village of Nahirindon (Gbondjigui, Bougouriba).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,11.1344,-3.4779,"11.1344,-3.4779",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,,,,,
2022,10,Burkina Faso,Sud-Ouest,Nahirindon,communications,antenna,Looting/property destruction,ransacking,unknown,"Property destruction: On 6 October 2022, presumed JNIM militants vandalized telecommunications antennas in the village of Nahirindon (Gbondjigui, Bougouriba).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,11.1344,-3.4779,"11.1344,-3.4779",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,,,,,
2022,10,Burkina Faso,Sud-Ouest,Nahirindon,communications,antenna,Looting/property destruction,ransacking,unknown,"Property destruction: On 6 October 2022, presumed JNIM militants vandalized telecommunications antennas in the village of Nahirindon (Gbondjigui, Bougouriba).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,11.1344,-3.4779,"11.1344,-3.4779",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,,,,,
2019,12,Burkina Faso,Nord,Toulfe,communications,telecommunications tower,Remote explosive/landmine/IED,ied,destroyed,"On 18 December 2019, presumed JNIM militants detonated a transmission tower in Toulfe.",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,,,,13.8826,-1.9551,"13.8826,-1.9551",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,,,,,
2019,12,Burkina Faso,Nord,Toulfe,communications,telecommunications tower,Remote explosive/landmine/IED,ied,destroyed,"On 18 December 2019, presumed JNIM militants detonated a transmission tower in Toulfe.",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,,,,13.8826,-1.9551,"13.8826,-1.9551",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,,,,,
2019,12,Burkina Faso,Nord,Toulfe,communications,telecommunications tower,Remote explosive/landmine/IED,ied,destroyed,"On 18 December 2019, presumed JNIM militants detonated a transmission tower in Toulfe.",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,,,,13.8826,-1.9551,"13.8826,-1.9551",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,,,,,
2022,1,Burkina Faso,Sahel,Deou,communications,antenna,Remote explosive/landmine/IED,ied,destroyed,"On 15 January 2022, presumed JNIM militants detonated a telecommunications antenna in the village of Deou (Deou, Oudalan).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,,,,14.6008,-0.719,"14.6008,-0.719",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,,,,,
2022,1,Burkina Faso,Sahel,Deou,communications,antenna,Remote explosive/landmine/IED,ied,destroyed,"On 15 January 2022, presumed JNIM militants detonated a telecommunications antenna in the village of Deou (Deou, Oudalan).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,,,,14.6008,-0.719,"14.6008,-0.719",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,,,,,
2022,1,Burkina Faso,Sahel,Deou,communications,antenna,Remote explosive/landmine/IED,ied,destroyed,"On 15 January 2022, presumed JNIM militants detonated a telecommunications antenna in the village of Deou (Deou, Oudalan).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,,,,14.6008,-0.719,"14.6008,-0.719",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,,,,,
2022,12,Burkina Faso,Est,Namounou,communications,antenna,Looting/property destruction,sabotage,unknown,"Property destruction: On 21 December 2022, presumed JNIM militants sabotaged telecommunications antennas in Namounou (Namounou, Tapoa).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,11.8606,1.6992,"11.8606,1.6992",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,,,,,
2022,12,Burkina Faso,Est,Namounou,communications,antenna,Looting/property destruction,sabotage,unknown,"Property destruction: On 21 December 2022, presumed JNIM militants sabotaged telecommunications antennas in Namounou (Namounou, Tapoa).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,11.8606,1.6992,"11.8606,1.6992",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,,,,,
2022,12,Burkina Faso,Est,Namounou,communications,antenna,Looting/property destruction,sabotage,unknown,"Property destruction: On 21 December 2022, presumed JNIM militants sabotaged telecommunications antennas in Namounou (Namounou, Tapoa).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,11.8606,1.6992,"11.8606,1.6992",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,,,,,
2023,3,Burkina Faso,Centre-Nord,Zambanga,communications,installation,Looting/property destruction,ransacking,unknown,"Property destruction: On 29 March 2023, presumed JNIM militants vandalized cell phone installations in the village of Zambanga (Boulsa, Namentenga).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.7226,-0.5413,"12.7226,-0.5413",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613.0,1.0,18.0,8828.062108138574
2023,3,Burkina Faso,Centre-Nord,Zambanga,communications,installation,Looting/property destruction,ransacking,unknown,"Property destruction: On 29 March 2023, presumed JNIM militants vandalized cell phone installations in the village of Zambanga (Boulsa, Namentenga).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.7226,-0.5413,"12.7226,-0.5413",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613.0,1.0,18.0,8828.062108138574
2023,3,Burkina Faso,Centre-Nord,Zambanga,communications,installation,Looting/property destruction,ransacking,unknown,"Property destruction: On 29 March 2023, presumed JNIM militants vandalized cell phone installations in the village of Zambanga (Boulsa, Namentenga).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.7226,-0.5413,"12.7226,-0.5413",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613.0,2.0,301.0,9841.174524787157
2023,3,Burkina Faso,Centre-Nord,Zambanga,communications,installation,Looting/property destruction,ransacking,unknown,"Property destruction: On 29 March 2023, presumed JNIM militants vandalized cell phone installations in the village of Zambanga (Boulsa, Namentenga).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.7226,-0.5413,"12.7226,-0.5413",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,UMTS,613.0,1.0,140.0,7271.31598861162
2023,3,Burkina Faso,Centre-Nord,Zambanga,communications,installation,Looting/property destruction,ransacking,unknown,"Property destruction: On 29 March 2023, presumed JNIM militants vandalized cell phone installations in the village of Zambanga (Boulsa, Namentenga).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.7226,-0.5413,"12.7226,-0.5413",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,UMTS,613.0,1.0,140.0,7331.610519213994
2023,3,Burkina Faso,Centre-Nord,Zambanga,communications,installation,Looting/property destruction,ransacking,unknown,"Property destruction: On 29 March 2023, presumed JNIM militants vandalized cell phone installations in the village of Zambanga (Boulsa, Namentenga).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.7226,-0.5413,"12.7226,-0.5413",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,UMTS,613.0,2.0,3003.0,8502.7913692993
2022,10,Burkina Faso,Centre-Nord,Lillougou,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 16 October 2022, presumed JNIM militants burned telecommunications antennas in the village of Lillougou (Zeguedeguen, Namentenga).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.8521,-0.3747,"12.8521,-0.3747",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,,,,,
2022,10,Burkina Faso,Centre-Nord,Lillougou,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 16 October 2022, presumed JNIM militants burned telecommunications antennas in the village of Lillougou (Zeguedeguen, Namentenga).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.8521,-0.3747,"12.8521,-0.3747",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,,,,,
2022,10,Burkina Faso,Centre-Nord,Lillougou,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 16 October 2022, presumed JNIM militants burned telecommunications antennas in the village of Lillougou (Zeguedeguen, Namentenga).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.8521,-0.3747,"12.8521,-0.3747",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,,,,,
2022,10,Burkina Faso,Est,Kossougoudou,communications,installation,Looting/property destruction,destruction,destroyed,"Property destruction: On 15 October 2022, presumed JNIM militants destroyed telecommunications installations in the village of Kossougoudou (Bogande, Gnagna).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.9348,-0.233,"12.9348,-0.233",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,,,,,
